signal_date,cb_code,score_rank,is_carried
2023-03-31,110057.SH,8,False
2023-03-31,128044.SZ,9,False
2023-03-31,127018.SZ,12,True
2023-03-31,113057.SH,24,True
2023-03-31,110045.SH,29,True
2023-04-07,128114.SZ,1,True
2023-04-07,113044.SH,2,True
2023-04-07,127049.SZ,3,False
2023-04-07,132026.SH,4,True
2023-04-07,113595.SH,5,True
2023-04-07,113021.SH,6,True
2023-04-07,123107.SZ,7,False
2023-04-07,110057.SH,9,True
2023-04-07,113017.SH,10,True
2023-04-07,127012.SZ,11,True
2023-04-07,113057.SH,15,True
2023-04-07,128044.SZ,23,True
2023-04-14,113021.SH,1,True
2023-04-14,128114.SZ,2,True
2023-04-14,113044.SH,3,True
2023-04-14,113017.SH,4,True
2023-04-14,128026.SZ,5,False
2023-04-14,123107.SZ,9,True
2023-04-14,110057.SH,12,True
2023-04-14,113057.SH,13,True
2023-04-14,132026.SH,15,True
2023-04-14,127012.SZ,25,True
2023-04-14,127049.SZ,26,True
2023-04-14,128044.SZ,29,True
2023-04-21,113044.SH,1,True
2023-04-21,110043.SH,2,False
2023-04-21,113021.SH,3,True
2023-04-21,132026.SH,4,True
2023-04-21,128034.SZ,5,False
2023-04-21,128026.SZ,6,True
2023-04-21,113056.SH,7,False
2023-04-21,127012.SZ,14,True
2023-04-21,113017.SH,22,True
2023-04-21,123107.SZ,24,True
2023-04-21,110057.SH,25,True
2023-04-21,127049.SZ,28,True
2023-04-28,113044.SH,1,True
2023-04-28,110043.SH,2,True
2023-04-28,113021.SH,3,True
2023-04-28,128034.SZ,4,True
2023-04-28,132026.SH,5,True
2023-04-28,113056.SH,6,True
2023-04-28,110079.SH,7,False
2023-04-28,123010.SZ,8,False
2023-04-28,128026.SZ,9,True
2023-04-28,113017.SH,15,True
2023-04-28,127012.SZ,25,True
2023-04-28,110057.SH,28,True
2023-05-05,127005.SZ,1,False
2023-05-05,110043.SH,2,True
2023-05-05,113044.SH,3,True
2023-05-05,113056.SH,4,True
2023-05-05,113065.SH,5,False
2023-05-05,113021.SH,6,True
2023-05-05,132026.SH,7,True
2023-05-05,128034.SZ,8,True
2023-05-05,123010.SZ,9,True
2023-05-05,128026.SZ,10,True
2023-05-05,110079.SH,15,True
2023-05-05,113017.SH,25,True
2023-05-12,113056.SH,1,True
2023-05-12,127005.SZ,2,True
2023-05-12,113044.SH,3,True
2023-05-12,113065.SH,4,True
2023-05-12,113033.SH,5,False
2023-05-12,132026.SH,6,True
2023-05-12,113021.SH,7,True
2023-05-12,110043.SH,8,True
2023-05-12,128034.SZ,10,True
2023-05-12,123010.SZ,11,True
2023-05-12,113017.SH,17,True
2023-05-12,110079.SH,27,True
2023-05-19,132026.SH,1,True
2023-05-19,113056.SH,2,True
2023-05-19,127005.SZ,3,True
2023-05-19,113033.SH,4,True
2023-05-19,113021.SH,5,True
2023-05-19,128127.SZ,6,False
2023-05-19,113044.SH,7,True
2023-05-19,110043.SH,10,True
2023-05-19,128034.SZ,13,True
2023-05-19,123010.SZ,14,True
2023-05-19,113065.SH,16,True
2023-05-19,110079.SH,27,True
2023-05-26,113505.SH,1,False
2023-05-26,118016.SH,2,False
2023-05-26,127005.SZ,3,True
2023-05-26,128066.SZ,4,False
2023-05-26,132026.SH,5,True
2023-05-26,128127.SZ,6,True
2023-05-26,113532.SH,7,False
2023-05-26,113549.SH,8,False
2023-05-26,123146.SZ,9,False
2023-05-26,113628.SH,10,False
2023-05-26,113033.SH,11,True
2023-05-26,113056.SH,19,True
2023-06-02,113505.SH,1,True
2023-06-02,113535.SH,2,False
2023-06-02,113628.SH,3,True
2023-06-02,132026.SH,4,True
2023-06-02,128119.SZ,5,False
2023-06-02,113549.SH,6,True
2023-06-02,123190.SZ,7,False
2023-06-02,113056.SH,8,True
2023-06-02,123100.SZ,9,False
2023-06-02,118016.SH,11,True
2023-06-02,113532.SH,25,True
2023-06-02,127005.SZ,29,True
2023-06-09,113056.SH,1,True
2023-06-09,113505.SH,2,True
2023-06-09,113535.SH,3,True
2023-06-09,128034.SZ,4,False
2023-06-09,128026.SZ,5,False
2023-06-09,123129.SZ,6,False
2023-06-09,132026.SH,8,True
2023-06-09,113549.SH,9,True
2023-06-09,113628.SH,10,True
2023-06-09,127005.SZ,12,True
2023-06-09,123100.SZ,20,True
2023-06-09,118016.SH,26,True
2023-06-16,113535.SH,1,True
2023-06-16,127005.SZ,2,True
2023-06-16,113549.SH,3,True
2023-06-16,113628.SH,4,True
2023-06-16,127033.SZ,5,False
2023-06-16,113505.SH,6,True
2023-06-16,128044.SZ,7,False
2023-06-16,113017.SH,8,False
2023-06-16,128042.SZ,9,False
2023-06-16,128034.SZ,11,True
2023-06-16,123129.SZ,17,True
2023-06-16,132026.SH,35,True
2023-06-21,113595.SH,1,False
2023-06-21,127005.SZ,2,True
2023-06-21,113535.SH,3,True
2023-06-21,113044.SH,4,False
2023-06-21,113017.SH,5,True
2023-06-21,113628.SH,7,True
2023-06-21,128034.SZ,8,True
2023-06-21,113505.SH,10,True
2023-06-21,132026.SH,12,True
2023-06-21,128044.SZ,20,True
2023-06-21,113549.SH,30,True
2023-06-21,128042.SZ,31,True
2023-06-30,113595.SH,1,True
2023-06-30,113578.SH,2,False
2023-06-30,113535.SH,3,True
2023-06-30,110047.SH,4,False
2023-06-30,110080.SH,5,False
2023-06-30,110063.SH,6,False
2023-06-30,113519.SH,7,False
2023-06-30,113628.SH,8,True
2023-06-30,128075.SZ,9,False
2023-06-30,118017.SH,10,False
2023-06-30,113648.SH,11,False
2023-06-30,113549.SH,27,True
2023-07-07,113578.SH,1,True
2023-07-07,128114.SZ,2,False
2023-07-07,113595.SH,3,True
2023-07-07,113535.SH,4,True
2023-07-07,110080.SH,5,True
2023-07-07,110045.SH,6,False
2023-07-07,127068.SZ,7,False
2023-07-07,127036.SZ,8,False
2023-07-07,123169.SZ,9,False
2023-07-07,123141.SZ,10,False
2023-07-07,128075.SZ,13,True
2023-07-07,113519.SH,16,True
2023-07-14,113578.SH,1,True
2023-07-14,113595.SH,2,True
2023-07-14,128105.SZ,3,False
2023-07-14,128127.SZ,4,False
2023-07-14,123010.SZ,5,False
2023-07-14,113535.SH,6,True
2023-07-14,127078.SZ,7,False
2023-07-14,110080.SH,8,True
2023-07-14,110045.SH,15,True
2023-07-14,128114.SZ,19,True
2023-07-14,123169.SZ,21,True
2023-07-14,123141.SZ,29,True
2023-07-21,113578.SH,1,True
2023-07-21,128127.SZ,2,True
2023-07-21,128062.SZ,3,False
2023-07-21,128114.SZ,4,True
2023-07-21,113033.SH,5,False
2023-07-21,123010.SZ,9,True
2023-07-21,128105.SZ,10,True
2023-07-21,127078.SZ,16,True
2023-07-21,110045.SH,17,True
2023-07-21,113595.SH,20,True
2023-07-21,113535.SH,23,True
2023-07-21,110080.SH,25,True
2023-07-28,113578.SH,1,True
2023-07-28,128062.SZ,2,True
2023-07-28,128127.SZ,3,True
2023-07-28,127033.SZ,4,False
2023-07-28,127005.SZ,5,False
2023-07-28,113033.SH,8,True
2023-07-28,123010.SZ,16,True
2023-07-28,128114.SZ,19,True
2023-07-28,110080.SH,20,True
2023-07-28,128105.SZ,27,True
2023-07-28,127078.SZ,28,True
2023-07-28,110045.SH,33,True
2023-08-04,123096.SZ,1,False
2023-08-04,128127.SZ,2,True
2023-08-04,128062.SZ,3,True
2023-08-04,127005.SZ,4,True
2023-08-04,113033.SH,5,True
2023-08-04,127033.SZ,6,True
2023-08-04,113056.SH,7,False
2023-08-04,113065.SH,8,False
2023-08-04,128048.SZ,9,False
2023-08-04,113037.SH,10,False
2023-08-04,110067.SH,11,False
2023-08-04,127078.SZ,23,True
2023-08-11,128062.SZ,1,True
2023-08-11,123096.SZ,2,True
2023-08-11,128127.SZ,3,True
2023-08-11,113578.SH,4,False
2023-08-11,127005.SZ,6,True
2023-08-11,127033.SZ,7,True
2023-08-11,113033.SH,8,True
2023-08-11,113065.SH,10,True
2023-08-11,128048.SZ,11,True
2023-08-11,113056.SH,12,True
2023-08-11,113037.SH,14,True
2023-08-11,110067.SH,23,True
2023-08-18,123096.SZ,1,True
2023-08-18,113578.SH,2,True
2023-08-18,128062.SZ,4,True
2023-08-18,128127.SZ,5,True
2023-08-18,127005.SZ,6,True
2023-08-18,127033.SZ,7,True
2023-08-18,113065.SH,8,True
2023-08-18,128048.SZ,10,True
2023-08-18,113033.SH,12,True
2023-08-18,113037.SH,15,True
2023-08-18,113056.SH,20,True
2023-08-18,110067.SH,24,True
2023-08-25,113578.SH,1,True
2023-08-25,113595.SH,2,False
2023-08-25,123096.SZ,3,True
2023-08-25,127033.SZ,4,True
2023-08-25,128062.SZ,5,True
2023-08-25,132026.SH,6,False
2023-08-25,128127.SZ,8,True
2023-08-25,113065.SH,10,True
2023-08-25,113033.SH,12,True
2023-08-25,113056.SH,13,True
2023-08-25,127005.SZ,15,True
2023-08-25,128048.SZ,23,True
2023-09-01,113578.SH,1,True
2023-09-01,113595.SH,2,True
2023-09-01,123096.SZ,3,True
2023-09-01,127033.SZ,4,True
2023-09-01,128062.SZ,5,True
2023-09-01,132026.SH,6,True
2023-09-01,113044.SH,7,False
2023-09-01,123129.SZ,8,False
2023-09-01,123128.SZ,9,False
2023-09-01,127012.SZ,10,False
2023-09-01,113066.SH,11,False
2023-09-01,113056.SH,31,True
2023-09-08,113578.SH,1,True
2023-09-08,123096.SZ,2,True
2023-09-08,127033.SZ,3,True
2023-09-08,123129.SZ,4,True
2023-09-08,113044.SH,5,True
2023-09-08,113595.SH,6,True
2023-09-08,132026.SH,7,True
2023-09-08,128044.SZ,8,False
2023-09-08,127012.SZ,12,True
2023-09-08,113066.SH,16,True
2023-09-08,128062.SZ,21,True
2023-09-08,113056.SH,28,True
2023-09-15,113578.SH,1,True
2023-09-15,123096.SZ,2,True
2023-09-15,127033.SZ,3,True
2023-09-15,123129.SZ,4,True
2023-09-15,132026.SH,5,True
2023-09-15,113056.SH,6,True
2023-09-15,113595.SH,8,True
2023-09-15,128062.SZ,11,True
2023-09-15,113066.SH,12,True
2023-09-15,113044.SH,15,True
2023-09-15,128044.SZ,17,True
2023-09-15,127012.SZ,28,True
2023-09-22,113578.SH,1,True
2023-09-22,113595.SH,2,True
2023-09-22,113576.SH,3,False
2023-09-22,123096.SZ,4,True
2023-09-22,128062.SZ,5,True
2023-09-22,123129.SZ,6,True
2023-09-22,113066.SH,7,True
2023-09-22,113056.SH,8,True
2023-09-22,113065.SH,9,False
2023-09-22,128042.SZ,10,False
2023-09-22,110045.SH,11,False
2023-09-22,132026.SH,35,True
2023-09-28,113578.SH,1,True
2023-09-28,113065.SH,2,True
2023-09-28,113056.SH,3,True
2023-09-28,113576.SH,4,True
2023-09-28,123129.SZ,5,True
2023-09-28,113516.SH,6,False
2023-09-28,128048.SZ,7,False
2023-09-28,113044.SH,8,False
2023-09-28,128062.SZ,10,True
2023-09-28,113066.SH,14,True
2023-09-28,128042.SZ,23,True
2023-09-28,123096.SZ,32,True
2023-10-13,113578.SH,1,True
2023-10-13,113576.SH,2,True
2023-10-13,128062.SZ,3,True
2023-10-13,123096.SZ,4,True
2023-10-13,132026.SH,5,False
2023-10-13,123129.SZ,6,True
2023-10-13,113056.SH,7,True
2023-10-13,113044.SH,8,True
2023-10-13,113065.SH,9,True
2023-10-13,128048.SZ,11,True
2023-10-13,128042.SZ,17,True
2023-10-13,113516.SH,34,True
2023-10-20,113578.SH,1,True
2023-10-20,128062.SZ,2,True
2023-10-20,110063.SH,3,False
2023-10-20,123096.SZ,4,True
2023-10-20,132026.SH,5,True
2023-10-20,113576.SH,6,True
2023-10-20,123129.SZ,7,True
2023-10-20,113056.SH,9,True
2023-10-20,113065.SH,10,True
2023-10-20,128042.SZ,12,True
2023-10-20,128048.SZ,14,True
2023-10-20,113044.SH,34,True
2023-10-27,113578.SH,1,True
2023-10-27,128062.SZ,2,True
2023-10-27,123096.SZ,3,True
2023-10-27,110063.SH,4,True
2023-10-27,128127.SZ,5,False
2023-10-27,128066.SZ,6,False
2023-10-27,110047.SH,7,False
2023-10-27,128042.SZ,8,True
2023-10-27,113535.SH,9,False
2023-10-27,123129.SZ,12,True
2023-10-27,113044.SH,27,True
2023-10-27,132026.SH,31,True
2023-11-03,123096.SZ,1,True
2023-11-03,113578.SH,2,True
2023-11-03,128062.SZ,3,True
2023-11-03,128066.SZ,4,True
2023-11-03,132026.SH,5,True
2023-11-03,113535.SH,6,True
2023-11-03,128042.SZ,7,True
2023-11-03,123129.SZ,8,True
2023-11-03,110063.SH,13,True
2023-11-03,128127.SZ,18,True
2023-11-03,110047.SH,23,True
2023-11-03,113044.SH,28,True
2023-11-10,113578.SH,1,True
2023-11-10,123096.SZ,2,True
2023-11-10,128066.SZ,3,True
2023-11-10,113535.SH,4,True
2023-11-10,128127.SZ,5,True
2023-11-10,128039.SZ,6,False
2023-11-10,128063.SZ,7,False
2023-11-10,110092.SH,8,False
2023-11-10,128042.SZ,9,True
2023-11-10,113595.SH,10,False
2023-11-10,128087.SZ,11,False
2023-11-10,128062.SZ,13,True
2023-11-17,123096.SZ,1,True
2023-11-17,127033.SZ,2,False
2023-11-17,128066.SZ,3,True
2023-11-17,113578.SH,4,True
2023-11-17,128039.SZ,5,True
2023-11-17,110092.SH,6,True
2023-11-17,123010.SZ,7,False
2023-11-17,127007.SZ,8,False
2023-11-17,128042.SZ,9,True
2023-11-17,113595.SH,12,True
2023-11-17,128087.SZ,19,True
2023-11-17,128127.SZ,36,True
2023-11-24,123096.SZ,1,True
2023-11-24,123044.SZ,2,False
2023-11-24,113595.SH,3,True
2023-11-24,127033.SZ,4,True
2023-11-24,113576.SH,5,False
2023-11-24,113033.SH,6,False
2023-11-24,113578.SH,7,True
2023-11-24,127040.SZ,8,False
2023-11-24,123010.SZ,10,True
2023-11-24,128066.SZ,12,True
2023-11-24,128127.SZ,16,True
2023-11-24,127007.SZ,17,True
2023-12-01,113595.SH,1,True
2023-12-01,123044.SZ,2,True
2023-12-01,123096.SZ,3,True
2023-12-01,127033.SZ,4,True
2023-12-01,113576.SH,5,True
2023-12-01,113033.SH,6,True
2023-12-01,128044.SZ,7,False
2023-12-01,128127.SZ,8,True
2023-12-01,123010.SZ,9,True
2023-12-01,128066.SZ,12,True
2023-12-01,127040.SZ,19,True
2023-12-01,127007.SZ,27,True
2023-12-08,113595.SH,1,True
2023-12-08,113576.SH,2,True
2023-12-08,123044.SZ,3,True
2023-12-08,123096.SZ,4,True
2023-12-08,127033.SZ,5,True
2023-12-08,113033.SH,6,True
2023-12-08,113044.SH,7,False
2023-12-08,123010.SZ,14,True
2023-12-08,127040.SZ,15,True
2023-12-08,127007.SZ,16,True
2023-12-08,128066.SZ,19,True
2023-12-08,128127.SZ,32,True
2023-12-15,113595.SH,1,True
2023-12-15,123044.SZ,2,True
2023-12-15,113576.SH,3,True
2023-12-15,128127.SZ,4,True
2023-12-15,113033.SH,5,True
2023-12-15,113044.SH,6,True
2023-12-15,128044.SZ,7,False
2023-12-15,123010.SZ,8,True
2023-12-15,127033.SZ,10,True
2023-12-15,123096.SZ,12,True
2023-12-15,127040.SZ,15,True
2023-12-15,128066.SZ,22,True
2023-12-22,128044.SZ,1,True
2023-12-22,113044.SH,2,True
2023-12-22,113595.SH,3,True
2023-12-22,113576.SH,4,True
2023-12-22,132026.SH,5,False
2023-12-22,128127.SZ,7,True
2023-12-22,123010.SZ,9,True
2023-12-22,113033.SH,11,True
2023-12-22,123096.SZ,12,True
2023-12-22,128066.SZ,24,True
2023-12-22,127040.SZ,26,True
2023-12-22,123044.SZ,36,True
2023-12-29,127049.SZ,1,False
2023-12-29,128044.SZ,2,True
2023-12-29,127015.SZ,3,False
2023-12-29,113052.SH,4,False
2023-12-29,132026.SH,5,True
2023-12-29,113050.SH,6,False
2023-12-29,128127.SZ,9,True
2023-12-29,113044.SH,10,True
2023-12-29,113595.SH,15,True
2023-12-29,123044.SZ,20,True
2023-12-29,128066.SZ,26,True
2023-12-29,127040.SZ,34,True
2024-01-05,113050.SH,1,True
2024-01-05,132026.SH,2,True
2024-01-05,128127.SZ,3,True
2024-01-05,113021.SH,4,False
2024-01-05,113065.SH,5,False
2024-01-05,123010.SZ,6,False
2024-01-05,110079.SH,7,False
2024-01-05,113044.SH,11,True
2024-01-05,113052.SH,16,True
2024-01-05,128044.SZ,18,True
2024-01-05,123044.SZ,19,True
2024-01-05,128066.SZ,33,True
2024-01-12,113050.SH,1,True
2024-01-12,113516.SH,2,False
2024-01-12,110079.SH,3,True
2024-01-12,128048.SZ,4,False
2024-01-12,113627.SH,5,False
2024-01-12,127034.SZ,6,False
2024-01-12,113021.SH,7,True
2024-01-12,128127.SZ,8,True
2024-01-12,132026.SH,9,True
2024-01-12,113065.SH,15,True
2024-01-12,113044.SH,16,True
2024-01-12,113052.SH,32,True
2024-01-19,113050.SH,1,True
2024-01-19,128048.SZ,2,True
2024-01-19,113062.SH,3,False
2024-01-19,110079.SH,4,True
2024-01-19,127049.SZ,5,False
2024-01-19,113516.SH,6,True
2024-01-19,113065.SH,9,True
2024-01-19,132026.SH,10,True
2024-01-19,113021.SH,12,True
2024-01-19,113052.SH,14,True
2024-01-19,113044.SH,16,True
2024-01-19,128127.SZ,26,True
2024-01-26,113065.SH,1,True
2024-01-26,128048.SZ,3,True
2024-01-26,113050.SH,4,True
2024-01-26,113516.SH,5,True
2024-01-26,110079.SH,6,True
2024-01-26,128127.SZ,7,True
2024-01-26,113062.SH,8,True
2024-01-26,127049.SZ,9,True
2024-01-26,132026.SH,11,True
2024-01-26,113052.SH,12,True
2024-01-26,113021.SH,13,True
2024-01-26,113044.SH,25,True
2024-02-02,127049.SZ,1,True
2024-02-02,113065.SH,2,True
2024-02-02,127015.SZ,3,False
2024-02-02,113052.SH,4,True
2024-02-02,128048.SZ,6,True
2024-02-02,113050.SH,7,True
2024-02-02,110079.SH,9,True
2024-02-02,113516.SH,12,True
2024-02-02,113062.SH,14,True
2024-02-02,132026.SH,23,True
2024-02-02,113021.SH,29,True
2024-02-02,113044.SH,35,True
2024-02-08,113065.SH,1,True
2024-02-08,127049.SZ,2,True
2024-02-08,127022.SZ,3,False
2024-02-08,127015.SZ,4,True
2024-02-08,113052.SH,5,True
2024-02-08,128048.SZ,6,True
2024-02-08,113050.SH,9,True
2024-02-08,110079.SH,10,True
2024-02-08,113062.SH,12,True
2024-02-08,113021.SH,15,True
2024-02-08,132026.SH,16,True
2024-02-08,113044.SH,32,True
2024-02-23,127049.SZ,1,True
2024-02-23,113065.SH,2,True
2024-02-23,113052.SH,3,True
2024-02-23,127015.SZ,4,True
2024-02-23,128048.SZ,5,True
2024-02-23,110079.SH,7,True
2024-02-23,113050.SH,8,True
2024-02-23,127022.SZ,15,True
2024-02-23,113021.SH,18,True
2024-02-23,132026.SH,19,True
2024-02-23,113062.SH,21,True
2024-02-23,113044.SH,33,True
2024-03-01,127049.SZ,1,True
2024-03-01,127015.SZ,2,True
2024-03-01,113065.SH,3,True
2024-03-01,123096.SZ,4,False
2024-03-01,127061.SZ,5,False
2024-03-01,113050.SH,6,True
2024-03-01,113052.SH,7,True
2024-03-01,128048.SZ,8,True
2024-03-01,110079.SH,15,True
2024-03-01,127022.SZ,18,True
2024-03-01,113021.SH,19,True
2024-03-01,132026.SH,27,True
2024-03-08,123096.SZ,1,True
2024-03-08,123044.SZ,2,False
2024-03-08,123162.SZ,3,False
2024-03-08,118039.SH,4,False
2024-03-08,127061.SZ,5,True
2024-03-08,110095.SH,6,False
2024-03-08,123237.SZ,7,False
2024-03-08,127049.SZ,8,True
2024-03-08,110063.SH,9,False
2024-03-08,123169.SZ,10,False
2024-03-08,113593.SH,11,False
2024-03-08,127015.SZ,15,True
2024-03-15,123096.SZ,1,True
2024-03-15,123044.SZ,2,True
2024-03-15,123198.SZ,3,False
2024-03-15,123162.SZ,4,True
2024-03-15,127068.SZ,5,False
2024-03-15,113033.SH,6,False
2024-03-15,118039.SH,7,True
2024-03-15,123175.SZ,8,False
2024-03-15,123207.SZ,9,False
2024-03-15,123153.SZ,10,False
2024-03-15,128127.SZ,11,False
2024-03-15,123237.SZ,22,True
2024-03-22,123096.SZ,1,True
2024-03-22,127049.SZ,2,False
2024-03-22,113033.SH,3,True
2024-03-22,127060.SZ,4,False
2024-03-22,118039.SH,5,True
2024-03-22,123153.SZ,14,True
2024-03-22,127068.SZ,19,True
2024-03-22,123044.SZ,20,True
2024-03-22,128127.SZ,21,True
2024-03-22,123162.SZ,28,True
2024-03-22,123198.SZ,30,True
2024-03-22,123237.SZ,32,True
2024-03-29,127049.SZ,1,True
2024-03-29,123096.SZ,2,True
2024-03-29,127015.SZ,3,False
2024-03-29,123198.SZ,4,True
2024-03-29,127060.SZ,5,True
2024-03-29,110063.SH,6,False
2024-03-29,111009.SH,7,False
2024-03-29,113649.SH,8,False
2024-03-29,123220.SZ,9,False
2024-03-29,128127.SZ,12,True
2024-03-29,127068.SZ,13,True
2024-03-29,113033.SH,16,True
2024-04-03,118026.SH,1,False
2024-04-03,127049.SZ,2,True
2024-04-03,123198.SZ,3,True
2024-04-03,127105.SZ,4,False
2024-04-03,123190.SZ,5,False
2024-04-03,127015.SZ,6,True
2024-04-03,111009.SH,7,True
2024-04-03,127060.SZ,8,True
2024-04-03,127068.SZ,9,True
2024-04-03,110063.SH,10,True
2024-04-03,123096.SZ,11,True
2024-04-03,113649.SH,21,True
2024-04-12,127075.SZ,1,False
2024-04-12,123190.SZ,2,True
2024-04-12,127105.SZ,3,True
2024-04-12,118026.SH,4,True
2024-04-12,127049.SZ,5,True
2024-04-12,110063.SH,6,True
2024-04-12,123044.SZ,7,False
2024-04-12,123128.SZ,8,False
2024-04-12,127019.SZ,9,False
2024-04-12,127015.SZ,10,True
2024-04-12,111009.SH,13,True
2024-04-12,127060.SZ,26,True
2024-04-19,127075.SZ,1,True
2024-04-19,127049.SZ,2,True
2024-04-19,127019.SZ,3,True
2024-04-19,110063.SH,4,True
2024-04-19,128119.SZ,5,False
2024-04-19,128048.SZ,6,False
2024-04-19,123156.SZ,7,False
2024-04-19,113024.SH,8,False
2024-04-19,127015.SZ,10,True
2024-04-19,123190.SZ,11,True
2024-04-19,123044.SZ,13,True
2024-04-19,123128.SZ,36,True
2024-04-26,127075.SZ,1,True
2024-04-26,123190.SZ,2,True
2024-04-26,127019.SZ,3,True
2024-04-26,127055.SZ,4,False
2024-04-26,123168.SZ,5,False
2024-04-26,113024.SH,6,True
2024-04-26,123044.SZ,7,True
2024-04-26,127049.SZ,9,True
2024-04-26,128048.SZ,13,True
2024-04-26,110063.SH,15,True
2024-04-26,127015.SZ,22,True
2024-04-26,123156.SZ,33,True
2024-04-30,123190.SZ,1,True
2024-04-30,127067.SZ,2,False
2024-04-30,127055.SZ,3,True
2024-04-30,123044.SZ,4,True
2024-04-30,113024.SH,5,True
2024-04-30,127022.SZ,6,False
2024-04-30,128048.SZ,7,True
2024-04-30,110079.SH,8,False
2024-04-30,123168.SZ,10,True
2024-04-30,127019.SZ,13,True
2024-04-30,127075.SZ,14,True
2024-04-30,110063.SH,18,True
2024-05-10,127075.SZ,1,True
2024-05-10,113024.SH,2,True
2024-05-10,128105.SZ,3,False
2024-05-10,123214.SZ,4,False
2024-05-10,128048.SZ,5,True
2024-05-10,127055.SZ,6,True
2024-05-10,110079.SH,7,True
2024-05-10,127067.SZ,11,True
2024-05-10,127022.SZ,14,True
2024-05-10,123168.SZ,18,True
2024-05-10,110063.SH,22,True
2024-05-10,123190.SZ,28,True
2024-05-17,123096.SZ,1,False
2024-05-17,123198.SZ,2,False
2024-05-17,127075.SZ,3,True
2024-05-17,118016.SH,4,False
2024-05-17,123166.SZ,5,False
2024-05-17,128105.SZ,6,True
2024-05-17,128066.SZ,7,False
2024-05-17,123162.SZ,8,False
2024-05-17,123153.SZ,9,False
2024-05-17,127055.SZ,16,True
2024-05-17,123190.SZ,30,True
2024-05-17,123168.SZ,37,True
2024-05-24,123198.SZ,1,True
2024-05-24,127060.SZ,2,False
2024-05-24,123189.SZ,3,False
2024-05-24,123049.SZ,4,False
2024-05-24,128105.SZ,5,True
2024-05-24,113033.SH,6,False
2024-05-24,127075.SZ,9,True
2024-05-24,118016.SH,10,True
2024-05-24,128066.SZ,15,True
2024-05-24,123190.SZ,17,True
2024-05-24,123166.SZ,18,True
2024-05-24,123153.SZ,29,True
2024-05-31,113033.SH,1,True
2024-05-31,123162.SZ,2,False
2024-05-31,127049.SZ,3,False
2024-05-31,127015.SZ,4,False
2024-05-31,127075.SZ,5,True
2024-05-31,123198.SZ,7,True
2024-05-31,118016.SH,14,True
2024-05-31,128105.SZ,15,True
2024-05-31,123189.SZ,16,True
2024-05-31,123166.SZ,18,True
2024-05-31,127060.SZ,23,True
2024-05-31,123049.SZ,24,True
2024-06-07,127049.SZ,1,True
2024-06-07,123193.SZ,2,False
2024-06-07,113033.SH,3,True
2024-06-07,127015.SZ,4,True
2024-06-07,113024.SH,5,False
2024-06-07,128119.SZ,6,False
2024-06-07,113052.SH,7,False
2024-06-07,113679.SH,8,False
2024-06-07,118034.SH,9,False
2024-06-07,123217.SZ,10,False
2024-06-07,127060.SZ,26,True
2024-06-07,123166.SZ,31,True
2024-06-14,118039.SH,1,False
2024-06-14,123193.SZ,2,True
2024-06-14,128119.SZ,3,True
2024-06-14,113024.SH,4,True
2024-06-14,113033.SH,5,True
2024-06-14,113610.SH,6,False
2024-06-14,113679.SH,7,True
2024-06-14,127049.SZ,8,True
2024-06-14,127015.SZ,9,True
2024-06-14,123217.SZ,12,True
2024-06-14,118034.SH,14,True
2024-06-14,113052.SH,15,True
2024-06-21,128119.SZ,1,True
2024-06-21,118039.SH,2,True
2024-06-21,123193.SZ,3,True
2024-06-21,113024.SH,4,True
2024-06-21,113569.SH,5,False
2024-06-21,113628.SH,6,False
2024-06-21,113033.SH,9,True
2024-06-21,127049.SZ,12,True
2024-06-21,123217.SZ,18,True
2024-06-21,118034.SH,19,True
2024-06-21,127015.SZ,21,True
2024-06-21,113679.SH,23,True
2024-06-28,123162.SZ,1,False
2024-06-28,128119.SZ,2,True
2024-06-28,113024.SH,3,True
2024-06-28,123196.SZ,4,False
2024-06-28,123193.SZ,5,True
2024-06-28,118039.SH,7,True
2024-06-28,113033.SH,9,True
2024-06-28,113628.SH,13,True
2024-06-28,127049.SZ,16,True
2024-06-28,123217.SZ,17,True
2024-06-28,113569.SH,19,True
2024-06-28,127015.SZ,28,True
2024-07-05,123162.SZ,1,True
2024-07-05,113033.SH,2,True
2024-07-05,123146.SZ,3,False
2024-07-05,123207.SZ,4,False
2024-07-05,127055.SZ,5,False
2024-07-05,113629.SH,6,False
2024-07-05,113628.SH,7,True
2024-07-05,123157.SZ,8,False
2024-07-05,128062.SZ,9,False
2024-07-05,123196.SZ,10,True
2024-07-05,118039.SH,11,True
2024-07-05,128119.SZ,15,True
2024-07-12,123162.SZ,1,True
2024-07-12,113033.SH,2,True
2024-07-12,113629.SH,3,True
2024-07-12,123146.SZ,4,True
2024-07-12,127055.SZ,5,True
2024-07-12,123207.SZ,6,True
2024-07-12,127022.SZ,7,False
2024-07-12,123202.SZ,8,False
2024-07-12,127049.SZ,9,False
2024-07-12,123196.SZ,27,True
2024-07-12,128062.SZ,32,True
2024-07-12,123157.SZ,36,True
2024-07-19,113033.SH,1,True
2024-07-19,123162.SZ,2,True
2024-07-19,127061.SZ,3,False
2024-07-19,128119.SZ,4,False
2024-07-19,127060.SZ,5,False
2024-07-19,123189.SZ,6,False
2024-07-19,127055.SZ,7,True
2024-07-19,113629.SH,8,True
2024-07-19,127049.SZ,11,True
2024-07-19,127022.SZ,20,True
2024-07-19,123207.SZ,23,True
2024-07-19,123202.SZ,24,True
