,cash_slots_BTC_ONLY_strategy,cash_slots_BTC_ONLY_buyhold,cash_slots_CORE4_strategy,cash_slots_CORE4_buyhold,cash_slots_POOL12_strategy,cash_slots_POOL12_buyhold,common_sample_BTC_ONLY_strategy,common_sample_BTC_ONLY_buyhold,common_sample_CORE4_strategy,common_sample_CORE4_buyhold,common_sample_POOL12_strategy,common_sample_POOL12_buyhold
2025-09-18,-0.128281218126985,-0.05562434533021954,-0.0061626338869928965,0.0,-0.14303901751162573,-0.2956048828782114,-0.128281218126985,-0.05562434533021954,-0.010213049834973398,0.0,-0.13051438023712747,-0.17721231800343773
2025-09-19,-0.1235955488891668,-0.050548130332852104,-0.005897699601189466,0.0,-0.13598802054933334,-0.2901095998426977,-0.1235955488891668,-0.050548130332852104,-0.009144964949722723,0.0,-0.12180284161662391,-0.17518923800814457
2025-09-20,-0.13438382451965192,-0.06223559775142318,-0.016381413146938528,-0.019257676903777332,-0.14683638171028612,-0.31313009593135444,-0.13438382451965192,-0.06223559775142318,-0.02073151447745425,-0.022653879452849135,-0.13272642717660432,-0.2032487201772195
2025-09-21,-0.13398527351519218,-0.061803827926586785,0.0,0.0,-0.14111863578156547,-0.30546266419442214,-0.13398527351519218,-0.061803827926586785,-0.004316264353861343,-0.002844237691616236,-0.12691006709306019,-0.19473807836953394
2025-09-22,-0.13737894579847076,-0.06548035933889584,-0.0027205974385119402,-0.005729929303103232,-0.14373283237495804,-0.31390733934773174,-0.13737894579847076,-0.06548035933889584,-0.007570723057512607,-0.010195214544628128,-0.12943321359920645,-0.20625132670152158
2025-09-23,-0.15670238133212555,-0.08641438354720155,-0.039048544976456934,-0.06167503318568368,-0.1632448156234444,-0.3511251569503323,-0.15670238133212555,-0.08641438354720155,-0.044212937240364125,-0.06821582649895308,-0.14779150549453912,-0.25390920999434763
2025-09-24,-0.16158463113675658,-0.09170356390144752,-0.038655902837420264,-0.0672175942888783,-0.1638929571564145,-0.35848769292067517,-0.16158463113675658,-0.09170356390144752,-0.04587244178496963,-0.07886436722039869,-0.14909947864103323,-0.26585582878312974
2025-09-25,-0.15179146040902936,-0.08109414236596235,-0.03576763242929226,-0.06870284418497141,-0.1644979847774629,-0.3575918676197124,-0.15179146040902936,-0.08109414236596235,-0.04293159741080621,-0.08148610243504328,-0.15002904994079824,-0.2624997855236909
2025-09-26,-0.1852985786088336,-0.11606814696783063,-0.06387246274038783,-0.1382744275001051,-0.18299158610335842,-0.40427974237356223,-0.1852985786088336,-0.11606814696783063,-0.06976121642996624,-0.1533607012015622,-0.17212238822012305,-0.31783492800187174
2025-09-27,-0.1852985786088336,-0.11080508041591342,-0.06387246274038783,-0.10621525794945885,-0.18299158610335842,-0.38376839808603525,-0.1852985786088336,-0.11080508041591342,-0.06976121642996624,-0.11725933525514354,-0.17212238822012305,-0.28961107672650577
2025-09-28,-0.1852985786088336,-0.11086679657607501,-0.06387246274038783,-0.10689581035221662,-0.18299158610335842,-0.386374799206312,-0.1852985786088336,-0.11086679657607501,-0.06976121642996624,-0.11917657293786632,-0.17212238822012305,-0.2931493498073571
2025-09-29,-0.1852985786088336,-0.09036413669878063,-0.06387246274038783,-0.07995350648911825,-0.18299158610335842,-0.3689854488078398,-0.1852985786088336,-0.09036413669878063,-0.06976121642996624,-0.09152607894448017,-0.17212238822012305,-0.2724841899505991
2025-09-30,-0.1852985786088336,-0.07294404087896778,-0.06387246274038783,-0.05996832232450788,-0.18299158610335842,-0.3641567587363044,-0.1852985786088336,-0.07294404087896778,-0.06976121642996624,-0.07398327661425996,-0.17212238822012305,-0.26842604159665884
2025-10-01,-0.1852985786088336,-0.07507718169464628,-0.06387246274038783,-0.07682011196940697,-0.18299158610335842,-0.3725203646710695,-0.1852985786088336,-0.07507718169464628,-0.06976121642996624,-0.0908903423494325,-0.17212238822012305,-0.2784555064331842
2025-10-02,-0.18651880040822122,-0.038209277633836414,-0.06414522576873471,-0.037928989954438164,-0.1830860085384387,-0.3420754482395132,-0.18651880040822122,-0.038209277633836414,-0.07004748618767376,-0.04882805276081381,-0.17223410533263284,-0.23918828883804855
2025-10-03,-0.17325040270236236,-0.022521856928153894,-0.061471566924603094,0.0,-0.18216046749217918,-0.3149652661089417,-0.17325040270236236,-0.022521856928153894,-0.06720361804328645,0.0,-0.17112761688854006,-0.2031427390828009
2025-10-04,-0.16156993799186448,-0.0087118726321187,-0.04113303132527202,0.0,-0.17511987233198778,-0.30849127065253756,-0.16156993799186448,-0.0087118726321187,-0.04815134513234687,0.0,-0.16349021466166702,-0.19998337284790535
2025-10-05,-0.16048081487737886,-0.007424186441519098,-0.0477979144875057,-0.02152246913038014,-0.17742705634265976,-0.3251038741204253,-0.16048081487737886,-0.007424186441519098,-0.054252537423366665,-0.022487173709809016,-0.16595002036026485,-0.21890575663322887
2025-10-06,-0.15299503122369762,0.0,-0.04315211185100398,-0.013262488565171537,-0.17581881786364006,-0.32111540766453117,-0.15299503122369762,0.0,-0.049761227103258476,-0.01517174363739393,-0.16416337225757327,-0.2142335595394792
2025-10-07,-0.14492695974290537,0.0,-0.03162172525540918,0.0,-0.1718273415027387,-0.29689993664799996,-0.14492695974290537,0.0,-0.03886537917119526,0.0,-0.15979824169784063,-0.18799825912779078
2025-10-08,-0.16773818311531286,-0.026677514432625338,-0.030439496443371628,-0.0031552109037737974,-0.17141808910540557,-0.32369832062734927,-0.16773818311531286,-0.026677514432625338,-0.03665951195584505,-0.010310435309254018,-0.15879673338206424,-0.22241547937735162
2025-10-09,-0.15420439824923582,-0.010849878395816193,-0.02416191430881487,0.0,-0.1692449771732114,-0.3065973456640323,-0.15420439824923582,-0.010849878395816193,-0.03107872356921615,0.0,-0.15660450635964007,-0.20017296178526078
2025-10-10,-0.1654783795502084,-0.024034695095899616,-0.04148385943405186,-0.03548620493276189,-0.17524131857243463,-0.3272498272201608,-0.1654783795502084,-0.024034695095899616,-0.046157762682041414,-0.03550482364768148,-0.1626119423688197,-0.22484505713120428
2025-10-11,-0.22760381768708582,-0.09533281875433486,-0.1019541935580287,-0.15813218450716737,-0.1961743468963828,-0.44337421644765806,-0.22760381768708582,-0.09533281875433486,-0.09950300095585152,-0.16219466764242896,-0.18380249720118713,-0.3535539830789395
2025-10-12,-0.22760381768708582,-0.11242021605579533,-0.1019541935580287,-0.16848071049725588,-0.1961743468963828,-0.4516638499811031,-0.22760381768708582,-0.11242021605579533,-0.09950300095585152,-0.17934323699042098,-0.18380249720118713,-0.37219896527807994
2025-10-13,-0.22760381768708582,-0.07781039309460869,-0.1019541935580287,-0.06863802354856952,-0.1961743468963828,-0.3930229416576666,-0.22760381768708582,-0.07781039309460869,-0.09950300095585152,-0.0818995064130853,-0.18380249720118713,-0.3046961255096742
2025-10-14,-0.22760381768708582,-0.07614833287795608,-0.1019541935580287,-0.050080377087927785,-0.1961743468963828,-0.37579883215432275,-0.22760381768708582,-0.07614833287795608,-0.09950300095585152,-0.05696103362075999,-0.18380249720118713,-0.2820979687591908
2025-10-15,-0.22760381768708582,-0.0932981406648915,-0.1019541935580287,-0.09244405151038193,-0.1961743468963828,-0.4020119247597643,-0.22760381768708582,-0.0932981406648915,-0.09950300095585152,-0.09735921356242516,-0.18380249720118713,-0.3108190942461646
2025-10-16,-0.22760381768708582,-0.11146657100267654,-0.1019541935580287,-0.1265328715030445,-0.1961743468963828,-0.42369336271927105,-0.22760381768708582,-0.11146657100267654,-0.09950300095585152,-0.1323446619978773,-0.18380249720118713,-0.3365683054428421
2025-10-17,-0.22760381768708582,-0.13207494648982732,-0.1019541935580287,-0.15073094893148953,-0.1961743468963828,-0.4421776496933859,-0.22760381768708582,-0.13207494648982732,-0.09950300095585152,-0.15978164753249702,-0.18380249720118713,-0.3598998399370792
2025-10-18,-0.22760381768708582,-0.14621429065349234,-0.1019541935580287,-0.18193894524696952,-0.1961743468963828,-0.45963130533008467,-0.22760381768708582,-0.14621429065349234,-0.09950300095585152,-0.1883517111833286,-0.18380249720118713,-0.3766094319781378
2025-10-19,-0.22760381768708582,-0.14017122292624318,-0.1019541935580287,-0.16412321882421865,-0.1961743468963828,-0.4491569161932114,-0.22760381768708582,-0.14017122292624318,-0.09950300095585152,-0.16892713458668196,-0.18380249720118713,-0.36168077109489294
2025-10-20,-0.22760381768708582,-0.12847711837472175,-0.1019541935580287,-0.15399706164507998,-0.1961743468963828,-0.4379866085392242,-0.22760381768708582,-0.12847711837472175,-0.09950300095585152,-0.1611812229838644,-0.18380249720118713,-0.3508816158251109
2025-10-21,-0.22760381768708582,-0.11332115713853219,-0.1019541935580287,-0.15320737130457118,-0.1961743468963828,-0.43209801455404206,-0.22760381768708582,-0.11332115713853219,-0.09950300095585152,-0.15885603651009883,-0.18380249720118713,-0.34284072074524197
2025-10-22,-0.22760381768708582,-0.13124556087372752,-0.1019541935580287,-0.17824783359501317,-0.1961743468963828,-0.44806795796871246,-0.22760381768708582,-0.13124556087372752,-0.09950300095585152,-0.1825714809832203,-0.18380249720118713,-0.3602414255799852
2025-10-23,-0.22760381768708582,-0.1371032421846109,-0.1019541935580287,-0.18474715696925548,-0.1961743468963828,-0.45649077368764623,-0.22760381768708582,-0.1371032421846109,-0.09950300095585152,-0.1920155221826686,-0.18380249720118713,-0.371646600132819
2025-10-24,-0.22760381768708582,-0.11696230358545823,-0.1019541935580287,-0.14662064145077702,-0.1961743468963828,-0.43910459891897724,-0.22760381768708582,-0.11696230358545823,-0.09950300095585152,-0.15008786550266195,-0.18380249720118713,-0.34829888822087596
2025-10-25,-0.22760381768708582,-0.10952831631110072,-0.1019541935580287,-0.14565046990021968,-0.1961743468963828,-0.43581193493080994,-0.22760381768708582,-0.10952831631110072,-0.09950300095585152,-0.1483872836455642,-0.18380249720118713,-0.342868257768027
2025-10-26,-0.22760381768708582,-0.10438330177780031,-0.1019541935580287,-0.1418062970758055,-0.1961743468963828,-0.43510628182322375,-0.22760381768708582,-0.10438330177780031,-0.09950300095585152,-0.1451003934976115,-0.18380249720118713,-0.3425338806117697
2025-10-27,-0.22760381768708582,-0.08101434526667806,-0.1019541935580287,-0.11661318448883062,-0.1961743468963828,-0.41454474690354326,-0.22760381768708582,-0.08101434526667806,-0.09950300095585152,-0.12076933469771,-0.18380249720118713,-0.3196768593606085
2025-10-28,-0.22760381768708582,-0.08463832481914202,-0.1019541935580287,-0.12000199635632913,-0.1961743468963828,-0.4220898297466855,-0.22760381768708582,-0.08463832481914202,-0.09950300095585152,-0.12431788611052763,-0.18380249720118713,-0.3280894015108119
2025-10-29,-0.22760381768708582,-0.09433850260078458,-0.1019541935580287,-0.14387262144463997,-0.1961743468963828,-0.4383971971227547,-0.22760381768708582,-0.09433850260078458,-0.09950300095585152,-0.14695162153534325,-0.18380249720118713,-0.3462261418717617
2025-10-30,-0.22760381768708582,-0.11741867023310237,-0.1019541935580287,-0.1472722489118624,-0.1961743468963828,-0.44052148337744845,-0.22760381768708582,-0.11741867023310237,-0.09950300095585152,-0.14908748061689814,-0.18380249720118713,-0.3490030917630733
2025-10-31,-0.22760381768708582,-0.13104332843943145,-0.1019541935580287,-0.17497079879992572,-0.1961743468963828,-0.4647242068641678,-0.22760381768708582,-0.13104332843943145,-0.09950300095585152,-0.17962607150512933,-0.18380249720118713,-0.3767759117386157
2025-11-01,-0.22760381768708582,-0.12073404678091049,-0.1019541935580287,-0.1656951045495505,-0.1961743468963828,-0.45795059406085337,-0.22760381768708582,-0.12073404678091049,-0.09950300095585152,-0.17002293505066568,-0.18380249720118713,-0.36742942579692717
2025-11-02,-0.22760381768708582,-0.11680258729165283,-0.1019541935580287,-0.1640398749692834,-0.1961743468963828,-0.45509382997680303,-0.22760381768708582,-0.11680258729165283,-0.09950300095585152,-0.1696865385634534,-0.18380249720118713,-0.36597025325737653
2025-11-03,-0.22760381768708582,-0.11325216868415111,-0.1019541935580287,-0.1641736388599644,-0.1961743468963828,-0.4552037393932141,-0.22760381768708582,-0.11325216868415111,-0.09950300095585152,-0.16906994225397098,-0.18380249720118713,-0.36568113598594876
2025-11-04,-0.22760381768708582,-0.14500001363725268,-0.1019541935580287,-0.23891759369861065,-0.1961743468963828,-0.5066529934890178,-0.22760381768708582,-0.14500001363725268,-0.09950300095585152,-0.2482163139042819,-0.18380249720118713,-0.4275059752920488
2025-11-05,-0.22760381768708582,-0.18579802073728757,-0.1019541935580287,-0.2879117668393336,-0.1961743468963828,-0.5297179979089968,-0.22760381768708582,-0.18579802073728757,-0.09950300095585152,-0.29575217206572524,-0.18380249720118713,-0.4553192945106729
2025-11-06,-0.22760381768708582,-0.1666422533105233,-0.1019541935580287,-0.2632956571550932,-0.1961743468963828,-0.5133254997345393,-0.22760381768708582,-0.1666422533105233,-0.09950300095585152,-0.27002175809911044,-0.18380249720118713,-0.4355652209424502
2025-11-07,-0.22760381768708582,-0.1870108538091333,-0.1019541935580287,-0.2823405376138399,-0.1961743468963828,-0.5265909971811211,-0.22760381768708582,-0.1870108538091333,-0.09950300095585152,-0.29112353716405226,-0.18380249720118713,-0.4533697608859967
2025-11-08,-0.22760381768708582,-0.17102277950632183,-0.1019541935580287,-0.2539257327728789,-0.19619219315822678,-0.49507722447933167,-0.22760381768708582,-0.17102277950632183,-0.09950300095585152,-0.26258431565471874,-0.18382568506415176,-0.4181426706752387
2025-11-09,-0.22760381768708582,-0.17925438562011076,-0.1019541935580287,-0.26160269535179126,-0.19546579184520407,-0.4998153746166102,-0.22760381768708582,-0.17925438562011076,-0.09950300095585152,-0.27202078213364134,-0.18288186308895282,-0.42584270147967296
2025-11-10,-0.22760381768708582,-0.15992157456681266,-0.1019541935580287,-0.24211196160174386,-0.1948726357434457,-0.48693357549049,-0.22760381768708582,-0.15992157456681266,-0.09950300095585152,-0.25201974861077603,-0.18211116822163065,-0.4111522888027337
2025-11-11,-0.22760381768708582,-0.14958790629185936,-0.1019541935580287,-0.23906041742329898,-0.19612681769979734,-0.4682378846018962,-0.22760381768708582,-0.14958790629185936,-0.09950300095585152,-0.2467718036272718,-0.18374074194359524,-0.40128381352117926
2025-11-12,-0.22760381768708582,-0.1732696372025534,-0.1019541935580287,-0.2763369819661692,-0.19877323227397636,-0.49748218881475337,-0.22760381768708582,-0.1732696372025534,-0.09950300095585152,-0.28788302215182804,-0.1871792602747403,-0.4341878197980349
2025-11-13,-0.22760381768708582,-0.18453745728130622,-0.1019541935580287,-0.28080548823738694,-0.19985127268844638,-0.5045370085247183,-0.22760381768708582,-0.18453745728130622,-0.09950300095585152,-0.2927384148014798,-0.18857997116978975,-0.4394226675981815
2025-11-14,-0.22760381768708582,-0.20027917862667088,-0.1019541935580287,-0.3098440732607438,-0.20022092069388986,-0.5203413831346404,-0.22760381768708582,-0.20027917862667088,-0.09950300095585152,-0.3228392515214351,-0.18906025927551218,-0.4610887336288658
2025-11-15,-0.22760381768708582,-0.24117513328810047,-0.1019541935580287,-0.32975338622229633,-0.20062065632768344,-0.5387335348447702,-0.22760381768708582,-0.24117513328810047,-0.09950300095585152,-0.3434346950811752,-0.18957964059914245,-0.4798834517106858
2025-11-16,-0.22760381768708582,-0.23313533112131746,-0.1019541935580287,-0.3207828426112471,-0.2003928499987474,-0.5290123610972739,-0.22760381768708582,-0.23313533112131746,-0.09950300095585152,-0.3358622165037769,-0.18928364909212747,-0.4705666559262762
2025-11-17,-0.22760381768708582,-0.24384282055605666,-0.1019541935580287,-0.32962253586360823,-0.2009148058771315,-0.5381480143032273,-0.22760381768708582,-0.24384282055605666,-0.09950300095585152,-0.3446118684115266,-0.18996183265164368,-0.4807946366942484
2025-11-18,-0.22760381768708582,-0.26025814196123265,-0.1019541935580287,-0.3486943965691639,-0.2009148058771315,-0.5500425071394124,-0.22760381768708582,-0.26025814196123265,-0.09950300095585152,-0.3655456931366313,-0.18996183265164368,-0.49791407714015956
2025-11-19,-0.22760381768708582,-0.2542762814324634,-0.1019541935580287,-0.32206335987404544,-0.2009148058771315,-0.5334972345850443,-0.22760381768708582,-0.2542762814324634,-0.09950300095585152,-0.3354339241980101,-0.18996183265164368,-0.4738032591822481
2025-11-20,-0.22760381768708582,-0.26555404868370824,-0.1019541935580287,-0.3430331586741132,-0.2009148058771315,-0.5486190160970856,-0.22760381768708582,-0.26555404868370824,-0.09950300095585152,-0.3553378971192952,-0.18996183265164368,-0.4909502305418023
2025-11-21,-0.22760381768708582,-0.30500373259625857,-0.1019541935580287,-0.3677575542333754,-0.2009148058771315,-0.567822032652896,-0.22760381768708582,-0.30500373259625857,-0.09950300095585152,-0.37702272991025354,-0.18996183265164368,-0.509608902998478
2025-11-22,-0.22760381768708582,-0.317099173470185,-0.1019541935580287,-0.3902001028864408,-0.2009148058771315,-0.5850939285124932,-0.22760381768708582,-0.317099173470185,-0.09950300095585152,-0.3997770354012513,-0.18996183265164368,-0.5301854947577234
2025-11-23,-0.22760381768708582,-0.3202250724258442,-0.1019541935580287,-0.3909124083538672,-0.2009148058771315,-0.5870764452727297,-0.22760381768708582,-0.3202250724258442,-0.09950300095585152,-0.40139166019020733,-0.18996183265164368,-0.5318000912958891
2025-11-24,-0.22760381768708582,-0.30345726815026064,-0.1019541935580287,-0.3808177968365988,-0.2009148058771315,-0.5794194228995682,-0.22760381768708582,-0.30345726815026064,-0.09950300095585152,-0.3905356388132242,-0.18996183265164368,-0.5209838887757199
2025-11-25,-0.22760381768708582,-0.29166497537994596,-0.1019541935580287,-0.35587936476413407,-0.2009148058771315,-0.5625147115737781,-0.22760381768708582,-0.29166497537994596,-0.09950300095585152,-0.3642656641400177,-0.18996183265164368,-0.49925192053356826
2025-11-26,-0.22760381768708582,-0.2991256756255929,-0.1019541935580287,-0.35616963452524186,-0.2009148058771315,-0.5619420202004988,-0.22760381768708582,-0.2991256756255929,-0.09950300095585152,-0.3641381151507629,-0.18996183265164368,-0.49809137319811625
2025-11-27,-0.22760381768708582,-0.27414511673247577,-0.1019541935580287,-0.33641034800182745,-0.2009148058771315,-0.5515902977865783,-0.22760381768708582,-0.27414511673247577,-0.09950300095585152,-0.34448997679710314,-0.18996183265164368,-0.4868044662420866
2025-11-28,-0.22760381768708582,-0.2673270519613016,-0.1019541935580287,-0.33832959960449727,-0.2009148058771315,-0.5543112074453513,-0.22760381768708582,-0.2673270519613016,-0.09950300095585152,-0.34786184858182545,-0.18996183265164368,-0.49093062696604195
2025-11-29,-0.22760381768708582,-0.2708826045933155,-0.1019541935580287,-0.34621551916104953,-0.2009148058771315,-0.5597044848967877,-0.22760381768708582,-0.2708826045933155,-0.09950300095585152,-0.3579276638348009,-0.18996183265164368,-0.4986965746896156
2025-11-30,-0.22760381768708582,-0.2715906988803174,-0.1019541935580287,-0.3544422837593524,-0.2009148058771315,-0.5650888155849241,-0.22760381768708582,-0.2715906988803174,-0.09950300095585152,-0.36568112074848924,-0.18996183265164368,-0.5040031662531169
2025-12-01,-0.22760381768708582,-0.2751398339816912,-0.1019541935580287,-0.3576308722310916,-0.2009148058771315,-0.5690647384177576,-0.22760381768708582,-0.2751398339816912,-0.09950300095585152,-0.37057114167134386,-0.18996183265164368,-0.5098141123296931
2025-12-02,-0.22760381768708582,-0.307821108766395,-0.1019541935580287,-0.39273048438867053,-0.2009148058771315,-0.5946402375540868,-0.22760381768708582,-0.307821108766395,-0.09950300095585152,-0.40416649697800533,-0.18996183265164368,-0.5382894425513929
2025-12-03,-0.22760381768708582,-0.2677767604209065,-0.1019541935580287,-0.34849924069703275,-0.2009148058771315,-0.5658744184051928,-0.22760381768708582,-0.2677767604209065,-0.09950300095585152,-0.3582666883250306,-0.18996183265164368,-0.5035988393029248
2025-12-04,-0.22760381768708582,-0.25051304146510944,-0.1019541935580287,-0.317279322832305,-0.2009148058771315,-0.5471584667734921,-0.22760381768708582,-0.25051304146510944,-0.09950300095585152,-0.3287298906474294,-0.18996183265164368,-0.4834415284145084
2025-12-05,-0.22760381768708582,-0.26135778583641367,-0.1019541935580287,-0.33536433987062053,-0.2009148058771315,-0.5581304375469389,-0.22760381768708582,-0.26135778583641367,-0.09950300095585152,-0.34848929851948607,-0.18996183265164368,-0.4977311642040809
2025-12-06,-0.22760381768708582,-0.28340216402341956,-0.1019541935580287,-0.3548684825939923,-0.2009148058771315,-0.5761471243848708,-0.22760381768708582,-0.28340216402341956,-0.09950300095585152,-0.36876257222149045,-0.18996183265164368,-0.5174567809939554
2025-12-07,-0.22760381768708582,-0.28415012721952304,-0.1019541935580287,-0.3538713187875805,-0.2009148058771315,-0.574600859662965,-0.22760381768708582,-0.28415012721952304,-0.09950300095585152,-0.36906435600066767,-0.18996183265164368,-0.5173833138218487
2025-12-08,-0.22760381768708582,-0.2748565802230637,-0.1019541935580287,-0.35106707036538576,-0.2009148058771315,-0.5747860718130735,-0.22760381768708582,-0.2748565802230637,-0.09950300095585152,-0.36689597215832204,-0.18996183265164368,-0.5175549831261037
2025-12-09,-0.22760381768708582,-0.2729391022869351,-0.1019541935580287,-0.34633202817150854,-0.2009148058771315,-0.5691925129158039,-0.22760381768708582,-0.2729391022869351,-0.09950300095585152,-0.3628219471658476,-0.18996183265164368,-0.5113483258030131
2025-12-10,-0.22760381768708582,-0.2565386214213643,-0.1019541935580287,-0.3313131271554852,-0.2009148058771315,-0.5560008266631431,-0.22760381768708582,-0.2565386214213643,-0.09950300095585152,-0.34847640613272113,-0.18996183265164368,-0.49673391147670176
2025-12-11,-0.22760381768708582,-0.2618605993620653,-0.1019541935580287,-0.3352280276783173,-0.2009148058771315,-0.5636533068296029,-0.22760381768708582,-0.2618605993620653,-0.09950300095585152,-0.3533299715883752,-0.18996183265164368,-0.5054768437041987
2025-12-12,-0.22760381768708582,-0.25786568653860376,-0.1019541935580287,-0.34004427093987155,-0.2009148058771315,-0.5699428368474264,-0.22760381768708582,-0.25786568653860376,-0.09950300095585152,-0.3561853540769424,-0.18996183265164368,-0.5107811437571624
2025-12-13,-0.22760381768708582,-0.2758744808017164,-0.1019541935580287,-0.3543412332216176,-0.2009148058771315,-0.5799255459108346,-0.22760381768708582,-0.2758744808017164,-0.09950300095585152,-0.3700343965682721,-0.18996183265164368,-0.5225097321357601
2025-12-14,-0.22760381768708582,-0.27610254379683896,-0.1019541935580287,-0.3471646164317084,-0.2009148058771315,-0.5753701363821858,-0.22760381768708582,-0.27610254379683896,-0.09950300095585152,-0.36350677558426137,-0.18996183265164368,-0.5176943131399111
2025-12-15,-0.22760381768708582,-0.2926905769953666,-0.1019541935580287,-0.36217853129711597,-0.2009148058771315,-0.5859981425374625,-0.22760381768708582,-0.2926905769953666,-0.09950300095585152,-0.37900820300647,-0.18996183265164368,-0.5302146118890969
2025-12-16,-0.22760381768708582,-0.3066493478906459,-0.1019541935580287,-0.37499523890146824,-0.2009148058771315,-0.596223436418872,-0.22760381768708582,-0.3066493478906459,-0.09950300095585152,-0.3901034881403159,-0.18996183265164368,-0.5406106307075135
2025-12-17,-0.22760381768708582,-0.2951671822885139,-0.1019541935580287,-0.3666962750124533,-0.2009148058771315,-0.5912212891696884,-0.22760381768708582,-0.2951671822885139,-0.09950300095585152,-0.38174737230520317,-0.18996183265164368,-0.5346881621350319
2025-12-18,-0.22760381768708582,-0.30816428621737424,-0.1019541935580287,-0.3915216001041877,-0.2009148058771315,-0.6067178044812934,-0.22760381768708582,-0.30816428621737424,-0.09950300095585152,-0.40651077067573027,-0.18996183265164368,-0.5527069484858322
2025-12-19,-0.22760381768708582,-0.3139947732421702,-0.1019541935580287,-0.40195600548333665,-0.2009148058771315,-0.6151476150937898,-0.22760381768708582,-0.3139947732421702,-0.09950300095585152,-0.41863281997961477,-0.18996183265164368,-0.5637889935992406
2025-12-20,-0.22760381768708582,-0.29297302856266405,-0.1019541935580287,-0.37661007922596,-0.2009148058771315,-0.5945501548338982,-0.22760381768708582,-0.29297302856266405,-0.09950300095585152,-0.39302830084234086,-0.18996183265164368,-0.539474283978636
2025-12-21,-0.22760381768708582,-0.2911764408599683,-0.1019541935580287,-0.3778901749618241,-0.2009148058771315,-0.5906139033754518,-0.22760381768708582,-0.2911764408599683,-0.09950300095585152,-0.39451881314218074,-0.18996183265164368,-0.5393748614214482
2025-12-22,-0.22760381768708582,-0.2887862315730636,-0.1019541935580287,-0.37510830144939433,-0.2009148058771315,-0.590875880272796,-0.22760381768708582,-0.2887862315730636,-0.09950300095585152,-0.3922445327297358,-0.18996183265164368,-0.5391631193480684
2025-12-23,-0.22760381768708582,-0.28909170603153234,-0.1019541935580287,-0.3750195769297987,-0.2009148058771315,-0.5900772837892811,-0.22760381768708582,-0.28909170603153234,-0.09950300095585152,-0.39235509597805696,-0.18996183265164368,-0.5381148455150186
2025-12-24,-0.22760381768708582,-0.2981948930253796,-0.1019541935580287,-0.3847612716515134,-0.2009148058771315,-0.5976475410570301,-0.22760381768708582,-0.2981948930253796,-0.09950300095585152,-0.401814288648776,-0.18996183265164368,-0.546318099000052
2025-12-25,-0.22760381768708582,-0.29672335324960486,-0.1019541935580287,-0.38682921436963313,-0.2009148058771315,-0.5999114488601248,-0.22760381768708582,-0.29672335324960486,-0.09950300095585152,-0.40465925500300315,-0.18996183265164368,-0.5493518338428561
2025-12-26,-0.22760381768708582,-0.3002864464801207,-0.1019541935580287,-0.3978047739555274,-0.2009148058771315,-0.6077946681815847,-0.22760381768708582,-0.3002864464801207,-0.09950300095585152,-0.41568008699553205,-0.18996183265164368,-0.5597113450396249
2025-12-27,-0.22760381768708582,-0.299128964610046,-0.1019541935580287,-0.3918506625776501,-0.2009148058771315,-0.6058621374827894,-0.22760381768708582,-0.299128964610046,-0.09950300095585152,-0.40894662938436965,-0.18996183265164368,-0.5574613301440482
2025-12-28,-0.22760381768708582,-0.29505832492503126,-0.1019541935580287,-0.3837170627144113,-0.2009148058771315,-0.5985063056330934,-0.22760381768708582,-0.29505832492503126,-0.09950300095585152,-0.4000745975234906,-0.18996183265164368,-0.5494610783646763
2025-12-29,-0.22760381768708582,-0.2944509858690788,-0.1019541935580287,-0.3782255506796388,-0.2009148058771315,-0.5960442239596945,-0.22760381768708582,-0.2944509858690788,-0.09950300095585152,-0.3949009430310715,-0.18996183265164368,-0.5479944155571679
2025-12-30,-0.22760381768708582,-0.30019130658838133,-0.1019541935580287,-0.38436312683323026,-0.2009148058771315,-0.6012506574775478,-0.22760381768708582,-0.30019130658838133,-0.09950300095585152,-0.40174354030316173,-0.18996183265164368,-0.5531280575895535
2025-12-31,-0.22760381768708582,-0.29017699068190594,-0.1019541935580287,-0.37676278338941815,-0.2009148058771315,-0.5981429745638045,-0.22760381768708582,-0.29017699068190594,-0.09950300095585152,-0.3941627507159903,-0.18996183265164368,-0.5489638224359599
2026-01-01,-0.22760381768708582,-0.2968936584689664,-0.1019541935580287,-0.37708003538843193,-0.2009148058771315,-0.605441471245469,-0.22760381768708582,-0.2968936584689664,-0.09950300095585152,-0.3947369358197249,-0.18996183265164368,-0.5566687405703754
2026-01-02,-0.22760381768708582,-0.28734084323464726,-0.1019541935580287,-0.3717236681669245,-0.2009148058771315,-0.5924549459989059,-0.22760381768708582,-0.28734084323464726,-0.09950300095585152,-0.38859119063960623,-0.18996183265164368,-0.5418834642819987
2026-01-03,-0.22760381768708582,-0.2780667894875072,-0.1019541935580287,-0.35323717833859924,-0.2009148058771315,-0.571355283466471,-0.22760381768708582,-0.2780667894875072,-0.09950300095585152,-0.3696300061672859,-0.18996183265164368,-0.5152630263008046
2026-01-04,-0.22760381768708582,-0.27298996121725805,-0.1019541935580287,-0.3519517402781346,-0.20098700416035986,-0.5698338673260093,-0.22760381768708582,-0.27298996121725805,-0.09950300095585152,-0.3676007125001034,-0.19002865987190853,-0.5121937768571654
